timestamp,station_id,pm25,no2,so2,co,o3
2024-01-01 00:00:00+05:30,ST001,42.597596151093505,26.52680644046206,26.316256863936417,0.7073018573056017,43.11687223789203
2024-01-01 01:00:00+05:30,ST001,40.861839495549596,28.88043609289698,8.607211160906251,0.5985447551890382,31.337098630993307
2024-01-01 02:00:00+05:30,ST001,50.77113281250401,26.874430813315158,18.8968301223436,0.631372165017004,48.71145207351258
2024-01-01 03:00:00+05:30,ST001,54.44622731993034,31.22240377173068,21.09170189887483,0.7277537335268384,44.842742343676235
2024-01-01 04:00:00+05:30,ST001,57.95700035292374,34.27966261992433,26.95899380443105,0.7977681308267177,50.89702418175703
2024-01-01 05:00:00+05:30,ST001,72.82055965711058,34.958837046378086,22.092173325796693,1.051135225293562,29.02438954199046
2024-01-01 06:00:00+05:30,ST001,93.01258827956329,57.96722204475854,20.989506644195764,1.9445445216093535,51.22538831900261
2024-01-01 07:00:00+05:30,ST001,39.45740118925876,57.29781700244266,18.51084007122256,2.4162950919134234,38.696065990166176
2024-01-01 08:00:00+05:30,ST001,105.94465556257735,51.41934943248348,27.765803568751775,1.6969983943230562,56.687780565702
2024-01-01 09:00:00+05:30,ST001,162.5895205767323,58.373765800317614,29.1054158264165,1.8069459569715325,48.14228256694688
2024-01-01 10:00:00+05:30,ST001,74.27362671896387,34.16625454563046,19.762205404345767,1.170543126989216,140.83180885086634
2024-01-01 11:00:00+05:30,ST001,78.38657321069957,35.162887778378405,24.77933802275661,1.0584120683548146,92.7618210932004
2024-01-01 12:00:00+05:30,ST001,61.0487156448725,23.491118818229776,22.537533750142956,1.2418815188017687,93.07569326012435
2024-01-01 13:00:00+05:30,ST001,42.78267550015252,33.88500612481126,15.91827857295908,0.7044205567979257,99.59587755430125
2024-01-01 14:00:00+05:30,ST001,60.96722914753698,19.18990293936525,17.917061141887135,1.1166958405201626,80.65181563835027
2024-01-01 15:00:00+05:30,ST001,108.81794459910805,33.27762224004291,26.48199546931859,0.7962977527843712,124.86331594040037
2024-01-01 16:00:00+05:30,ST001,131.3686413163247,16.565915474349637,12.355548263675802,0.6883698516848151,139.5529567144917
2024-01-01 17:00:00+05:30,ST001,199.3146539696945,17.321802861535463,11.644943732551857,0.6016167846687878,65.75733260669044
2024-01-01 18:00:00+05:30,ST001,91.8760458941563,25.755080546149202,10.535692100919537,0.9003628655005537,56.53228547244647
2024-01-01 19:00:00+05:30,ST001,273.06540171150107,47.75856239966922,11.778820521686857,1.1339367606308437,42.95604336671809
2024-01-01 20:00:00+05:30,ST001,85.11618413648327,26.729502764761015,8.025916312709677,1.0053782546438679,57.56192188883102
2024-01-01 21:00:00+05:30,ST001,39.41064155607951,26.934946010661882,15.595931212780041,0.8283828529758702,71.04491558015765
2024-01-01 22:00:00+05:30,ST001,52.19327470916221,16.864710313316003,16.83188410408504,0.67122924960659,37.91410924201952
2024-01-01 23:00:00+05:30,ST001,47.128539406518826,30.302885908939313,13.695407152198651,0.8354513012289562,75.8607637972813
2024-01-02 00:00:00+05:30,ST001,48.38723112529271,28.23735495278948,24.77051168300263,0.78259042575924,49.69399891940811
