timestamp,station_id,temp_c,wind_speed,wind_dir,humidity,precip_mm
2024-01-01 00:00:00,ST001,14.723471397657631,5.633491387090899,215.5170543109332,78.82923312638331,0.2011230864479939
2024-01-01 01:00:00,ST001,14.13835478599914,4.892741747799597,50.21778983473506,76.5070788795765,0.0
2024-01-01 02:00:00,ST001,21.89487964209328,3.2055546300050124,246.32388954437647,72.21274710231079,0.0
2024-01-01 03:00:00,ST001,21.839771247088997,3.984260583588437,97.68565143860252,72.63661714578451,0.0
2024-01-01 04:00:00,ST001,22.413299247874463,3.2463002092088997,310.71723331521366,62.45923355226259,0.0372488350410353
2024-01-01 05:00:00,ST001,27.65012676865763,4.361629463020556,188.18381857751783,66.86728716201702,0.0
2024-01-01 06:00:00,ST001,23.996485912830927,8.30990017176125,290.9233366431901,64.57701058851038,0.0
2024-01-01 07:00:00,ST001,19.34890616776374,3.5023346765516488,43.15153224012581,56.551208817393416,0.0
2024-01-01 08:00:00,ST001,28.58673826281496,3.105702174760785,100.31272712518012,49.0381951760944,0.0
2024-01-01 09:00:00,ST001,24.88147842362185,4.534770499904697,32.50431721958699,52.81949314372857,0.0
2024-01-01 10:00:00,ST001,23.09986881003508,8.520687635608613,49.50753989255757,38.76322546263005,0.0
2024-01-01 11:00:00,ST001,14.708107555657612,3.859135231623288,261.3440443932862,46.63511975478684,0.0
2024-01-01 12:00:00,ST001,16.31310721726766,5.490834577797077,85.40967149884803,45.79297789503702,0.0
2024-01-01 13:00:00,ST001,14.83057349034806,4.396870648777541,207.68539846548927,43.37128349267861,0.0
2024-01-01 14:00:00,ST001,6.970305550628274,6.809453304956159,114.09192185625996,43.74996064496225,0.0
2024-01-01 15:00:00,ST001,6.010915995280971,3.6951241685341913,291.3700159722649,52.76788739712877,0.0
2024-01-01 16:00:00,ST001,5.866108748675597,4.72682805321887,12.93921856682715,61.57329283336753,0.0
2024-01-01 17:00:00,ST001,10.118813651894245,5.029074896409232,261.3928801401582,64.04068788955223,0.0
2024-01-01 18:00:00,ST001,4.330997528318103,3.340241483145708,90.08744333925432,68.82727120140548,0.0
2024-01-01 19:00:00,ST001,5.301857455310219,4.282900664188743,62.35267316760547,60.51342261924502,0.0
2024-01-01 20:00:00,ST001,7.263952910682156,3.146364872512481,231.27094015427363,70.3490104249501,0.0
2024-01-01 21:00:00,ST001,6.956066656029802,3.768314376589737,304.15511194900364,75.18012693015955,0.1684530506185958
2024-01-01 22:00:00,ST001,8.579744084145029,6.288418366486839,356.5818511202424,68.38215001602985,0.0
2024-01-01 23:00:00,ST001,13.77571549156471,3.9859769081203424,3.9015545329074097,77.76718274281409,0.0
2024-01-02 00:00:00,ST001,16.334112206939583,6.117662063697484,32.83419709752853,76.50426710954041,0.0
2024-01-02 01:00:00,ST001,18.07812359324265,3.151092179051594,295.86962134452824,76.78380064892572,0.0
