timestamp,station_id,temp_c,wind_speed,wind_dir,humidity,precip_mm
2024-01-01 00:00:00+05:30,ST001,5.380089608440279,4.578650676063695,215.5170543109332,100.0,0.0
2024-01-01 01:00:00+05:30,ST001,3.451381801307026,5.279642807164999,147.2988681838329,100.0,0.0
2024-01-01 02:00:00+05:30,ST001,13.093475481574847,3.4677395784729166,187.6970173366029,97.58215152951253,0.0
2024-01-01 03:00:00+05:30,ST001,16.113585779770386,4.875520625359797,154.76086233220633,95.37768497552486,0.0
2024-01-01 04:00:00+05:30,ST001,21.820768785617663,3.6534843873134144,156.85341889787506,75.5258277656103,0.0
2024-01-01 05:00:00+05:30,ST001,24.98621752530087,3.6314057551631285,110.14751617524027,72.76370347346356,0.0
2024-01-01 06:00:00+05:30,ST001,22.522819643966994,6.73413470669439,154.03260280475564,69.46153635255293,0.0
2024-01-01 07:00:00+05:30,ST001,21.271408886763492,3.5806778692235675,143.4179755821831,60.464553169027255,0.0
2024-01-01 08:00:00+05:30,ST001,33.29991781985887,3.9289949308302545,116.83773886187076,48.296758625805815,0.0
2024-01-01 09:00:00+05:30,ST001,31.621352851307797,4.388088801841503,176.31777357009642,56.23285780915241,0.0
2024-01-01 10:00:00+05:30,ST001,27.76569297223967,11.736696390230415,208.506434537527,32.63447447540776,0.0
2024-01-01 11:00:00+05:30,ST001,20.279537666288988,5.389935906811001,202.59115123577763,52.80324501602396,0.0
2024-01-01 12:00:00+05:30,ST001,22.12191107517107,8.063133855840215,161.61255510365612,56.9460146922497,0.0
2024-01-01 13:00:00+05:30,ST001,23.84938650313759,6.876777759844361,186.66805869992655,43.00636769010375,0.0
2024-01-01 14:00:00+05:30,ST001,14.107056407578295,9.618994716638015,208.88415646663213,59.70476651653179,0.0
2024-01-01 15:00:00+05:30,ST001,14.686206909095967,4.886368834307563,197.98638547396152,63.80004858398649,0.0
2024-01-01 16:00:00+05:30,ST001,8.808029617370359,6.802425508060764,220.67731296797828,79.595128195655,0.0
2024-01-01 17:00:00+05:30,ST001,11.078122429317474,6.687027722311747,158.572919752468,86.64620927718619,0.0
2024-01-01 18:00:00+05:30,ST001,3.7559248041399984,4.395468507670575,158.57092370573153,100.0,0.0
2024-01-01 19:00:00+05:30,ST001,4.348902608151319,5.951733227478805,221.684193506487,92.68869580989848,0.0
2024-01-01 20:00:00+05:30,ST001,0.25593518331402887,2.9798004071572586,191.94703954502614,100.0,0.0
2024-01-01 21:00:00+05:30,ST001,1.2619323502380442,4.597864314592201,238.99699270878995,100.0,0.0
2024-01-01 22:00:00+05:30,ST001,3.453494319613415,5.855935294481889,248.38317497319693,100.0,0.0
2024-01-01 23:00:00+05:30,ST001,5.132723738027356,5.552612893415018,248.73296200747816,100.0,0.0
2024-01-02 00:00:00+05:30,ST001,8.546829108183676,6.895748594369065,296.44590932803237,100.0,0.0
2024-01-02 01:00:00+05:30,ST001,8.718516521534287,2.868320850825607,332.3565091612031,100.0,0.0
2024-01-02 02:00:00+05:30,ST001,8.41803610478166,2.605325432793116,349.52217708338287,100.0,0.0
2024-01-02 03:00:00+05:30,ST001,16.09297584246653,3.99932505670099,36.11671309486201,94.98394480696872,0.0
2024-01-02 04:00:00+05:30,ST001,16.18588350161884,3.5942651388451416,82.92018533394943,74.22487427796707,0.0
2024-01-02 05:00:00+05:30,ST001,19.163088401396088,4.004299819777325,79.61914522590713,87.66093003770811,0.0
2024-01-02 06:00:00+05:30,ST001,23.46941295106359,5.647622199339889,56.83140790080396,68.66614315533509,0.0
2024-01-02 07:00:00+05:30,ST001,31.43470348475823,3.178114434118291,62.44905375235215,53.66859452930131,0.0
2024-01-02 08:00:00+05:30,ST001,25.529469756368417,7.99394239441878,9.495431635523765,48.13684620584383,0.0
2024-01-02 09:00:00+05:30,ST001,28.891012051076586,7.043543829428386,18.678207184345798,43.84388735425303,0.0
2024-01-02 10:00:00+05:30,ST001,25.20738398245623,9.042964658975896,8.469185289847177,49.232179919654705,0.0
2024-01-02 11:00:00+05:30,ST001,22.569401655488853,6.239206025950072,13.867333152377203,46.025467794105964,0.0
2024-01-02 12:00:00+05:30,ST001,24.30054169316358,9.97668055596142,66.7942558877386,54.71104483093201,0.0
2024-01-02 13:00:00+05:30,ST001,18.867819257550394,5.8170381029148075,73.15953826762063,46.58089007105838,0.0
2024-01-02 14:00:00+05:30,ST001,19.75682488652426,16.743747216600067,77.04511790837371,57.49436058336886,0.4981521115510027
2024-01-02 15:00:00+05:30,ST001,12.468609230412422,5.19458969164388,90.08936708021037,68.39248901166837,0.0
2024-01-02 16:00:00+05:30,ST001,8.296095903186163,4.279029219021169,64.03430192679778,68.9062252913903,0.0
2024-01-02 17:00:00+05:30,ST001,4.53854638984605,6.956037877011163,56.9840290046507,81.49821191276935,0.0
2024-01-02 18:00:00+05:30,ST001,7.091593041519608,8.754745946622064,54.45303719883602,83.03441505935409,0.0
2024-01-02 19:00:00+05:30,ST001,1.0401986510772758,2.7483342020351857,37.19375339847046,100.0,0.0
2024-01-02 20:00:00+05:30,ST001,6.39710066001536,6.540457306692385,32.89744686581789,100.0,0.0
2024-01-02 21:00:00+05:30,ST001,-0.7938346155097984,3.7975071963011064,314.6364388882511,100.0,0.0
2024-01-02 22:00:00+05:30,ST001,0.9087360609779112,5.364488438027867,276.6962892465033,100.0,0.0
2024-01-02 23:00:00+05:30,ST001,-2.5090648382177267,3.720208352542902,247.93868663648186,100.0,0.0
2024-01-03 00:00:00+05:30,ST001,5.79290428427426,3.1776019192292315,249.14778429011412,100.0,0.0
2024-01-03 01:00:00+05:30,ST001,9.679407914255025,2.9447537325399677,262.6423120542355,100.0,0.0
2024-01-03 02:00:00+05:30,ST001,12.830531029820822,8.837125975843428,229.5516244932516,100.0,0.0
2024-01-03 03:00:00+05:30,ST001,16.034363767069994,4.849909841067654,274.7942688261475,91.2139253026633,0.0
2024-01-03 04:00:00+05:30,ST001,16.764472796247595,5.187701517608229,295.9970383413224,97.87151055049988,3.380434162718046
2024-01-03 05:00:00+05:30,ST001,23.645928197527585,4.9847651063956135,294.03531087950773,72.88242078565673,3.9903028464128356
2024-01-03 06:00:00+05:30,ST001,24.37404337309735,2.656366625901364,252.42381247627645,66.90968445971257,0.0
2024-01-03 07:00:00+05:30,ST001,23.72627497945529,4.106611523535197,291.5810457367357,61.50188094274668,0.0
2024-01-03 08:00:00+05:30,ST001,28.47598592262458,4.948102670782171,273.8859294742964,52.305690724108864,0.0
2024-01-03 09:00:00+05:30,ST001,25.06585692360521,3.7573357664276177,240.074461664505,54.70919605419511,0.0
