timestamp,station_id,traffic_idx,industrial_idx,dust_idx,dispersion_pm25
2024-01-01 00:00:00,ST001,0.3542560043585964,0.5536582307187538,0.2330484261923961,53.75347516527713
2024-01-01 01:00:00,ST001,0.5559488031037793,0.6911871112084642,0.2550383757391299,42.03168572881152
2024-01-01 02:00:00,ST001,0.1040329876120224,0.5671813951101569,0.2418986080935063,58.52327988053565
2024-01-01 03:00:00,ST001,0.3582122794713039,0.8301962021966452,0.2845592223413224,66.10391954069875
2024-01-01 04:00:00,ST001,0.329656138432897,0.6694220931053395,0.2286728148406797,67.98250355255033
2024-01-01 05:00:00,ST001,0.2780328112162488,0.8288964224089883,0.3175109968672813,64.91843102184157
2024-01-01 06:00:00,ST001,0.3673125502773975,0.7743369817307446,0.2647077155109744,68.72189777460477
2024-01-01 07:00:00,ST001,0.8257550390722764,0.785740573681197,0.1390847860005644,62.86200940576039
2024-01-01 08:00:00,ST001,0.6850207422505642,0.6956714701611934,0.2697140645420703,58.21664083734869
2024-01-01 09:00:00,ST001,0.6449336568933868,0.7482776537179122,0.1922325193127417,70.72469277865196
2024-01-01 10:00:00,ST001,0.3526448161334695,0.8363886524417105,0.4121650121695528,51.186228246523655
2024-01-01 11:00:00,ST001,0.3293072473298681,0.5803286672178675,0.3318800778734707,55.35729895787208
2024-01-01 12:00:00,ST001,0.3145861852428309,0.4630128943283703,0.2163193083033078,47.913466819511605
2024-01-01 13:00:00,ST001,0.2776537214674149,0.619636240388705,0.2676305877164526,44.592596187408496
2024-01-01 14:00:00,ST001,0.2191063108609638,0.6057423508862376,0.2706625760235434,41.60454044348816
2024-01-01 15:00:00,ST001,0.3954001763493202,0.5237177688932704,0.2211877794533246,48.118834620325295
2024-01-01 16:00:00,ST001,0.2665182752605266,0.5828329333564002,0.2536958305357428,34.96709075325508
2024-01-01 17:00:00,ST001,0.72074792615673,0.3953411905954964,0.2755401129131152,31.681014656231493
2024-01-01 18:00:00,ST001,0.9843715797751846,0.3269258596770346,0.1694064281683006,28.31011645954792
2024-01-01 19:00:00,ST001,0.9441273289066116,0.2632286196242423,0.3009871942496354,44.91705792042086
2024-01-01 20:00:00,ST001,0.5111317641616252,0.4954797705197094,0.2350122695071121,33.5124069983327
2024-01-01 21:00:00,ST001,0.3362013911942471,0.5167100571662628,0.2061981009026417,42.257180337364616
2024-01-01 22:00:00,ST001,0.409877685198719,0.5825416348988028,0.3035596654649004,51.16711046987368
2024-01-01 23:00:00,ST001,0.1207954899864784,0.503558839800505,0.3001059151701321,40.69144173199727
2024-01-02 00:00:00,ST001,0.2678614158347006,0.6412931454275624,0.2329903929967761,53.01319446625549
2024-01-02 01:00:00,ST001,0.096292406502786,0.8087670370747714,0.2163947096867005,59.286344768957925
2024-01-02 02:00:00,ST001,0.2598779528114163,0.7224092481810417,0.2331594399577131,59.156041896805455
2024-01-02 03:00:00,ST001,0.1547150540927639,0.8198219973287264,0.2419663678949186,53.14907578823517
2024-01-02 04:00:00,ST001,0.4831458765854354,0.8911490928290164,0.2081596630834284,60.55889584886719
2024-01-02 05:00:00,ST001,0.1932379570617405,0.7789472167556843,0.2467314803121419,80.22537176728721
2024-01-02 06:00:00,ST001,0.4153245186428456,0.902657984655208,0.257557815320269,66.1258789337503
2024-01-02 07:00:00,ST001,0.8200134419173423,0.5760985824447726,0.2104539050677314,77.284325016743
2024-01-02 08:00:00,ST001,0.7910879960487212,0.6427581307064024,0.3232074357489953,75.49257913773272
2024-01-02 09:00:00,ST001,0.6565911130767477,0.7222680738459802,0.278293182653782,46.80142100046936
2024-01-02 10:00:00,ST001,0.0698078835264414,0.5484808937801448,0.3304735982487486,71.59999632518976
